 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 177.0  35.0  1.00  1.00  0.10  200 quiet
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 177.0  40.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 177.0  45.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 177.0  50.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 177.0  55.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 177.0  60.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 177.0  65.0  1.00  1.00  0.10  200 quiet
  2.50  2.70 1.50  0.50  0.50  1.00  0.60  0.50 177.0  70.0  1.00  1.00  0.10  200 quiet
  2.60  2.80 1.50  0.50  0.50  1.00  0.60  0.50 177.0  75.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 177.0  80.0  1.00  1.00  0.10  200 quiet
  2.70  3.00 1.50  0.50  0.50  1.00  0.60  0.50 177.0  85.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 177.0  90.0  1.00  1.00  0.10  200 quiet
  2.70  3.10 1.50  0.50  0.50  1.00  0.60  0.50 177.0  95.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 177.0 100.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 177.0 105.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 177.0 110.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 177.0 115.0  1.00  1.00  0.10  200 quiet
  3.00  3.30 1.50  0.50  0.50  1.00  0.60  0.50 177.0 120.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 177.0 125.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 177.0 130.0  1.00  1.00  0.10  200 quiet
  2.80  3.10 1.50  0.50  0.50  1.00  0.60  0.50 177.0 135.0  1.00  1.00  0.10  200 quiet
  3.00  3.20 1.50  0.50  0.50  1.00  0.60  0.50 177.0 140.0  1.00  1.00  0.10  200 quiet
  2.90  3.20 1.50  0.50  0.50  1.00  0.60  0.50 177.0 145.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 177.0 150.0  1.00  1.00  0.10  200 quiet
  3.10  3.50 1.50  0.50  0.50  1.00  0.60  0.50 177.0 155.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 177.0 160.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 177.0 165.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 177.0 170.0  1.00  1.00  0.10  200 quiet
  2.80  3.20 1.50  0.50  0.50  1.00  0.60  0.50 177.0 175.0  1.00  1.00  0.10  200 quiet
  3.00  3.20 1.50  0.50  0.50  1.00  0.60  0.50 177.0 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  2.60  2.80 1.50  0.50  0.50  1.00  0.60  0.50 176.5   0.0  1.00  1.00  0.10  200 quiet
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 176.5   5.0  1.00  1.00  0.10  200 quiet
  2.40  2.70 1.50  0.50  0.50  1.00  0.60  0.50 176.5  10.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 176.5  15.0  1.00  1.00  0.10  200 quiet
  2.60  2.80 1.50  0.50  0.50  1.00  0.60  0.50 176.5  20.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 176.5  25.0  1.00  1.00  0.10  200 quiet
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 176.5  30.0  1.00  1.00  0.10  200 quiet
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 176.5  35.0  1.00  1.00  0.10  200 quiet
  2.60  2.80 1.50  0.50  0.50  1.00  0.60  0.50 176.5  40.0  1.00  1.00  0.10  200 quiet
  2.40  2.90 1.50  0.50  0.50  1.00  0.60  0.50 176.5  45.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 176.5  50.0  1.00  1.00  0.10  200 quiet
  2.40  2.80 1.50  0.50  0.50  1.00  0.60  0.50 176.5  55.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 176.5  60.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 176.5  65.0  1.00  1.00  0.10  200 quiet
  2.60  2.80 1.50  0.50  0.50  1.00  0.60  0.50 176.5  70.0  1.00  1.00  0.10  200 quiet
  2.30  3.00 1.50  0.50  0.50  1.00  0.60  0.50 176.5  75.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 176.5  80.0  1.00  1.00  0.10  200 quiet
  2.40  2.90 1.50  0.50  0.50  1.00  0.60  0.50 176.5  85.0  1.00  1.00  0.10  200 quiet
  2.70  3.00 1.50  0.50  0.50  1.00  0.60  0.50 176.5  90.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 176.5  95.0  1.00  1.00  0.10  200 quiet
  2.70  2.90 1.50  0.50  0.50  1.00  0.60  0.50 176.5 100.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 176.5 105.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 176.5 110.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 176.5 115.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 176.5 120.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 176.5 125.0  1.00  1.00  0.10  200 quiet
  3.10  3.30 1.50  0.50  0.50  1.00  0.60  0.50 176.5 130.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 176.5 135.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 176.5 140.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 176.5 145.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 176.5 150.0  1.00  1.00  0.10  200 quiet
  2.80  3.30 1.50  0.50  0.50  1.00  0.60  0.50 176.5 155.0  1.00  1.00  0.10  200 quiet
  2.80  3.20 1.50  0.50  0.50  1.00  0.60  0.50 176.5 160.0  1.00  1.00  0.10  200 quiet
  3.00  3.40 1.50  0.50  0.50  1.00  0.60  0.50 176.5 165.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 176.5 170.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 176.5 175.0  1.00  1.00  0.10  200 quiet
  3.00  3.30 1.50  0.50  0.50  1.00  0.60  0.50 176.5 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 176.0   0.0  1.00  1.00  0.10  200 quiet
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 176.0   5.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 176.0  10.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 176.0  15.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 176.0  20.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 176.0  25.0  1.00  1.00  0.10  200 quiet
  2.40  2.60 1.50  0.50  0.50  1.00  0.60  0.50 176.0  30.0  1.00  1.00  0.10  200 quiet
  2.40  2.90 1.50  0.50  0.50  1.00  0.60  0.50 176.0  35.0  1.00  1.00  0.10  200 quiet
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 176.0  40.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 176.0  45.0  1.00  1.00  0.10  200 quiet
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 176.0  50.0  1.00  1.00  0.10  200 quiet
  2.40  2.80 1.50  0.50  0.50  1.00  0.60  0.50 176.0  55.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 176.0  60.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 176.0  65.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 176.0  70.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 176.0  75.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 176.0  80.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 176.0  85.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 176.0  90.0  1.00  1.00  0.10  200 quiet
  2.60  2.80 1.50  0.50  0.50  1.00  0.60  0.50 176.0  95.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 176.0 100.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 176.0 105.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 176.0 110.0  1.00  1.00  0.10  200 quiet
  2.70  2.90 1.50  0.50  0.50  1.00  0.60  0.50 176.0 115.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 176.0 120.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 176.0 125.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 176.0 130.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 176.0 135.0  1.00  1.00  0.10  200 quiet
  2.70  3.20 1.50  0.50  0.50  1.00  0.60  0.50 176.0 140.0  1.00  1.00  0.10  200 quiet
  3.10  3.30 1.50  0.50  0.50  1.00  0.60  0.50 176.0 145.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 176.0 150.0  1.00  1.00  0.10  200 quiet
  2.60  3.10 1.50  0.50  0.50  1.00  0.60  0.50 176.0 155.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 176.0 160.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 176.0 165.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 176.0 170.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 176.0 175.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 176.0 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 175.5   0.0  1.00  1.00  0.10  200 quiet
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 175.5   5.0  1.00  1.00  0.10  200 quiet
  2.50  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.5  10.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.5  15.0  1.00  1.00  0.10  200 quiet
  2.60  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.5  20.0  1.00  1.00  0.10  200 quiet
  2.50  2.70 1.50  0.50  0.50  1.00  0.60  0.50 175.5  25.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 175.5  30.0  1.00  1.00  0.10  200 quiet
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 175.5  35.0  1.00  1.00  0.10  200 quiet
  2.60  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.5  40.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.5  45.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 175.5  50.0  1.00  1.00  0.10  200 quiet
  2.40  3.00 1.50  0.50  0.50  1.00  0.60  0.50 175.5  55.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 175.5  60.0  1.00  1.00  0.10  200 quiet
  2.70  2.90 1.50  0.50  0.50  1.00  0.60  0.50 175.5  65.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.5  70.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.5  75.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 175.5  80.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 175.5  85.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.5  90.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 175.5  95.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 175.5 100.0  1.00  1.00  0.10  200 quiet
  2.40  2.90 1.50  0.50  0.50  1.00  0.60  0.50 175.5 105.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.5 110.0  1.00  1.00  0.10  200 quiet
  2.90  3.10 1.50  0.50  0.50  1.00  0.60  0.50 175.5 115.0  1.00  1.00  0.10  200 quiet
  2.80  3.10 1.50  0.50  0.50  1.00  0.60  0.50 175.5 120.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 175.5 125.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 175.5 130.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 175.5 135.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 175.5 140.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 175.5 145.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 175.5 150.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 175.5 155.0  1.00  1.00  0.10  200 quiet
  3.10  3.30 1.50  0.50  0.50  1.00  0.60  0.50 175.5 160.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 175.5 165.0  1.00  1.00  0.10  200 quiet
  3.10  3.40 1.50  0.50  0.50  1.00  0.60  0.50 175.5 170.0  1.00  1.00  0.10  200 quiet
  2.60  3.30 1.50  0.50  0.50  1.00  0.60  0.50 175.5 175.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 175.5 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  2.60  2.90 1.50  0.50  0.50  1.00  0.60  0.50 175.0   0.0  1.00  1.00  0.10  200 quiet
  2.60  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.0   5.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 175.0  10.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 175.0  15.0  1.00  1.00  0.10  200 quiet
  2.50  2.90 1.50  0.50  0.50  1.00  0.60  0.50 175.0  20.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 175.0  25.0  1.00  1.00  0.10  200 quiet
  2.50  2.50 1.50  0.50  0.50  1.00  0.60  0.50 175.0  30.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.0  35.0  1.00  1.00  0.10  200 quiet
  2.50  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.0  40.0  1.00  1.00  0.10  200 quiet
  2.50  2.70 1.50  0.50  0.50  1.00  0.60  0.50 175.0  45.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.0  50.0  1.00  1.00  0.10  200 quiet
  2.70  2.90 1.50  0.50  0.50  1.00  0.60  0.50 175.0  55.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 175.0  60.0  1.00  1.00  0.10  200 quiet
  2.60  2.90 1.50  0.50  0.50  1.00  0.60  0.50 175.0  65.0  1.00  1.00  0.10  200 quiet
  2.60  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.0  70.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.0  75.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 175.0  80.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.0  85.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 175.0  90.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 175.0  95.0  1.00  1.00  0.10  200 quiet
  2.80  3.10 1.50  0.50  0.50  1.00  0.60  0.50 175.0 100.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 175.0 105.0  1.00  1.00  0.10  200 quiet
  2.60  3.10 1.50  0.50  0.50  1.00  0.60  0.50 175.0 110.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 175.0 115.0  1.00  1.00  0.10  200 quiet
  2.90  3.10 1.50  0.50  0.50  1.00  0.60  0.50 175.0 120.0  1.00  1.00  0.10  200 quiet
  2.90  3.10 1.50  0.50  0.50  1.00  0.60  0.50 175.0 125.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 175.0 130.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 175.0 135.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 175.0 140.0  1.00  1.00  0.10  200 quiet
  3.10  3.30 1.50  0.50  0.50  1.00  0.60  0.50 175.0 145.0  1.00  1.00  0.10  200 quiet
  2.90  3.20 1.50  0.50  0.50  1.00  0.60  0.50 175.0 150.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 175.0 155.0  1.00  1.00  0.10  200 quiet
  3.10  3.30 1.50  0.50  0.50  1.00  0.60  0.50 175.0 160.0  1.00  1.00  0.10  200 quiet
  3.00  3.20 1.50  0.50  0.50  1.00  0.60  0.50 175.0 165.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 175.0 170.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 175.0 175.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 175.0 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 174.5   0.0  1.00  1.00  0.10  200 quiet
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 174.5   5.0  1.00  1.00  0.10  200 quiet
  2.50  2.50 1.50  0.50  0.50  1.00  0.60  0.50 174.5  10.0  1.00  1.00  0.10  200 quiet
  2.60  2.90 1.50  0.50  0.50  1.00  0.60  0.50 174.5  15.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 174.5  20.0  1.00  1.00  0.10  200 quiet
  2.70  2.90 1.50  0.50  0.50  1.00  0.60  0.50 174.5  25.0  1.00  1.00  0.10  200 quiet
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 174.5  30.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 174.5  35.0  1.00  1.00  0.10  200 quiet
  2.30  2.60 1.50  0.50  0.50  1.00  0.60  0.50 174.5  40.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 174.5  45.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 174.5  50.0  1.00  1.00  0.10  200 quiet
  2.40  2.70 1.50  0.50  0.50  1.00  0.60  0.50 174.5  55.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 174.5  60.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 174.5  65.0  1.00  1.00  0.10  200 quiet
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 174.5  70.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 174.5  75.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 174.5  80.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 174.5  85.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 174.5  90.0  1.00  1.00  0.10  200 quiet
  2.50  3.00 1.50  0.50  0.50  1.00  0.60  0.50 174.5  95.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 174.5 100.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 174.5 105.0  1.00  1.00  0.10  200 quiet
  2.80  3.00 1.50  0.50  0.50  1.00  0.60  0.50 174.5 110.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 174.5 115.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 174.5 120.0  1.00  1.00  0.10  200 quiet
  2.80  3.10 1.50  0.50  0.50  1.00  0.60  0.50 174.5 125.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 174.5 130.0  1.00  1.00  0.10  200 quiet
  3.00  3.20 1.50  0.50  0.50  1.00  0.60  0.50 174.5 135.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 174.5 140.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 174.5 145.0  1.00  1.00  0.10  200 quiet
  3.00  3.30 1.50  0.50  0.50  1.00  0.60  0.50 174.5 150.0  1.00  1.00  0.10  200 quiet
  3.00  3.30 1.50  0.50  0.50  1.00  0.60  0.50 174.5 155.0  1.00  1.00  0.10  200 quiet
  3.20  3.40 1.50  0.50  0.50  1.00  0.60  0.50 174.5 160.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 174.5 165.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 174.5 170.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 174.5 175.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 174.5 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  2.60  2.80 1.50  0.50  0.50  1.00  0.60  0.50 174.0   0.0  1.00  1.00  0.10  200 quiet
  2.40  2.60 1.50  0.50  0.50  1.00  0.60  0.50 174.0   5.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 174.0  10.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 174.0  15.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 174.0  20.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 174.0  25.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 174.0  30.0  1.00  1.00  0.10  200 quiet
  2.70  2.90 1.50  0.50  0.50  1.00  0.60  0.50 174.0  35.0  1.00  1.00  0.10  200 quiet
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 174.0  40.0  1.00  1.00  0.10  200 quiet
  2.50  2.80 1.50  0.50  0.50  1.00  0.60  0.50 174.0  45.0  1.00  1.00  0.10  200 quiet
  2.60  2.60 1.50  0.50  0.50  1.00  0.60  0.50 174.0  50.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 174.0  55.0  1.00  1.00  0.10  200 quiet
  2.30  2.70 1.50  0.50  0.50  1.00  0.60  0.50 174.0  60.0  1.00  1.00  0.10  200 quiet
  2.60  2.80 1.50  0.50  0.50  1.00  0.60  0.50 174.0  65.0  1.00  1.00  0.10  200 quiet
  2.70  2.90 1.50  0.50  0.50  1.00  0.60  0.50 174.0  70.0  1.00  1.00  0.10  200 quiet
  2.70  2.90 1.50  0.50  0.50  1.00  0.60  0.50 174.0  75.0  1.00  1.00  0.10  200 quiet
